Row ID,Order ID,MONTH  ORDERED,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,SubCategory,tegProduct Name,Sales,Quantity,Discount,Profit
3853,CA-2017-130526,November,Nov-17,11/29/2017,First Class,GT-14755,Guy Thornton,Consumer,United States,Rockford,Illinois,61107,Central,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,34,8,0.8,-53.7088
3854,US-2017-131849,June,Jun-17,6/10/2017,Standard Class,GH-14410,Gary Hansen,Home Office,United States,San Francisco,California,94122,West,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",5,1,0,2.178
3855,US-2017-131849,June,Jun-17,6/10/2017,Standard Class,GH-14410,Gary Hansen,Home Office,United States,San Francisco,California,94122,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,26,5,0,0
3856,US-2017-105389,October,Oct-17,10/28/2017,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,4,3,0.8,-6.237
3857,US-2017-105389,October,Oct-17,10/28/2017,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,824,5,0.2,51.4975
3858,US-2017-105389,October,Oct-17,10/28/2017,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10000634,Office Supplies,Art,Newell 320,10,3,0.2,0.8988
3859,CA-2014-140816,December,Dec-14,12/20/2014,Same Day,TC-21295,Toby Carlisle,Consumer,United States,Thornton,Colorado,80229,West,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,448,7,0.2,89.5888
3860,CA-2017-154039,February,Feb-17,2/22/2017,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Chicago,Illinois,60653,Central,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",481,3,0.5,-269.3376
3861,CA-2017-154039,February,Feb-17,2/22/2017,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10002789,Technology,Phones,LG Exalt,125,1,0.2,10.9193
3862,CA-2014-135755,May,May-14,5/10/2014,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40,3,0.2,14.5638
3863,CA-2014-135755,May,May-14,5/10/2014,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",11,3,0.2,3.9498
3864,CA-2017-123246,October,Oct-17,10/19/2017,Second Class,AJ-10960,Astrea Jones,Consumer,United States,San Diego,California,92037,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,11,4,0,2.7664
3865,CA-2015-157133,November,Nov-15,12/3/2015,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Champaign,Illinois,61821,Central,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",152,5,0.6,-182.352
3866,CA-2014-124709,July,Jul-14,7/29/2014,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238,2,0,38.08
3867,CA-2017-146360,April,Apr-17,4/25/2017,Second Class,SC-20305,Sean Christensen,Consumer,United States,Lawrence,Indiana,46226,Central,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",155,6,0,55.9224
3868,CA-2015-132486,October,Oct-15,10/27/2015,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,148,9,0,63.7776
3869,CA-2015-132486,October,Oct-15,10/27/2015,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",241,1,0.2,27.0882
3870,CA-2015-132486,October,Oct-15,10/27/2015,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,192,7,0.2,16.7972
3871,CA-2015-132486,October,Oct-15,10/27/2015,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,12,2,0,5.6644
3872,CA-2015-132486,October,Oct-15,10/27/2015,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",12,4,0,5.664
3873,CA-2015-132486,October,Oct-15,10/27/2015,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842,3,0.2,42.1176
3874,CA-2016-136231,September,Sep-16,9/7/2016,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,23,3,0.2,7.6284
3875,CA-2016-136231,September,Sep-16,9/7/2016,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",86,7,0.7,-63.1092
3876,CA-2016-136231,September,Sep-16,9/7/2016,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,109,2,0.2,6.799
3877,CA-2016-136231,September,Sep-16,9/7/2016,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,10,3,0.2,3.21
3878,CA-2016-140641,October,Oct-16,11/2/2016,Standard Class,EP-13915,Emily Phan,Consumer,United States,Tampa,Florida,33614,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,38,5,0.7,-26.733
3879,CA-2014-151001,April,Apr-14,4/7/2014,First Class,JG-15805,John Grady,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",50,4,0.2,3.7224
3880,CA-2014-151001,April,Apr-14,4/7/2014,First Class,JG-15805,John Grady,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,52,4,0.2,3.9072
3881,CA-2015-129896,June,Jun-15,6/20/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,10,2,0.2,2.99
3882,CA-2015-129896,June,Jun-15,6/20/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82,2,0.2,-19.5624
3883,CA-2015-129896,June,Jun-15,6/20/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",365,6,0.2,-36.4704
3884,CA-2015-129896,June,Jun-15,6/20/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",40,4,0.2,11.0704
3885,CA-2014-152849,July,Jul-14,7/12/2014,Standard Class,DW-13195,David Wiener,Corporate,United States,Knoxville,Tennessee,37918,South,OFF-AR-10002833,Office Supplies,Art,Newell 322,4,3,0.2,0.3822
3886,US-2017-127341,January,Jan-17,2/2/2017,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",12,4,0.8,-20.6176
3887,CA-2016-167759,March,Mar-16,3/8/2016,Second Class,CC-12670,Craig Carreira,Consumer,United States,Bloomington,Indiana,47401,Central,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces�Headset,135,3,0,37.758
3888,CA-2014-100895,June,Jun-14,6/6/2014,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076,South,OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",9,2,0,2.6536
3889,CA-2014-100895,June,Jun-14,6/6/2014,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076,South,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,240,3,0,67.1916
3890,CA-2014-100895,June,Jun-14,6/6/2014,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",357,2,0,107.082
3891,US-2016-163881,November,Nov-16,11/30/2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,660,2,0,217.767
3892,US-2016-163881,November,Nov-16,11/30/2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,1685,6,0.2,210.594
3893,US-2016-163881,November,Nov-16,11/30/2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,560,8,0,190.3728
3894,US-2016-144547,November,Nov-16,11/14/2016,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Houston,Texas,77036,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,280,7,0.2,48.9902
3895,US-2014-112200,November,Nov-14,11/28/2014,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Bolingbrook,Illinois,60440,Central,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",10,5,0.8,-16.467
3896,CA-2017-110212,May,May-17,5/5/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Texarkana,Arkansas,71854,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",49,5,0,18.093
3897,CA-2017-134285,December,Dec-17,12/12/2017,Standard Class,DS-13180,David Smith,Corporate,United States,San Antonio,Texas,78207,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,4,3,0.2,1.2432
3898,CA-2017-134285,December,Dec-17,12/12/2017,Standard Class,DS-13180,David Smith,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,16,3,0.2,5.4432
3899,CA-2017-102267,November,Nov-17,12/4/2017,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Edinburg,Texas,78539,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2,2,0.2,0.8288
3900,CA-2017-157980,December,Dec-17,12/9/2017,First Class,SH-20395,Shahid Hopkins,Consumer,United States,Toledo,Ohio,43615,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,128,2,0.2,25.5968
3901,CA-2015-121097,January,Jan-15,1/8/2015,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Baytown,Texas,77520,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,10,2,0.2,3.6288
3902,CA-2015-151043,November,Nov-15,11/20/2015,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,48,2,0.2,-1.1996
3903,US-2015-119312,October,Oct-15,10/7/2015,Second Class,CS-12400,Christopher Schild,Home Office,United States,Los Angeles,California,90045,West,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,270,14,0,75.6952
3904,CA-2015-167010,April,Apr-15,4/10/2015,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,98,7,0.2,18.396
3905,CA-2015-167010,April,Apr-15,4/10/2015,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,564,4,0.2,21.1428
3906,CA-2015-167010,April,Apr-15,4/10/2015,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,10,4,0.7,-6.952
3907,CA-2015-167010,April,Apr-15,4/10/2015,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547,4,0.2,-68.392
3908,CA-2015-167010,April,Apr-15,4/10/2015,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,15,5,0.4,-3.2175
3909,CA-2015-167010,April,Apr-15,4/10/2015,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,42,2,0.4,-9.7972
3910,CA-2015-167010,April,Apr-15,4/10/2015,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",8,1,0.2,2.37
3911,CA-2015-167010,April,Apr-15,4/10/2015,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",352,5,0.5,-211.47
3912,CA-2017-126788,June,Jun-17,6/6/2017,First Class,AB-10105,Adrian Barton,Consumer,United States,Pearland,Texas,77581,Central,TEC-PH-10001619,Technology,Phones,LG G3,470,3,0.2,52.9173
3913,CA-2017-148068,September,Sep-17,9/25/2017,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10035,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,19,3,0,9.3312
3914,CA-2017-148068,September,Sep-17,9/25/2017,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10035,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,10,2,0,3.2406
3915,US-2017-142573,July,Jul-17,7/23/2017,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",802,5,0.5,-448.896
3916,US-2017-142573,July,Jul-17,7/23/2017,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",162,2,0.2,10.098
3917,US-2017-142573,July,Jul-17,7/23/2017,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,16,2,0.2,5.2312
3918,US-2017-142573,July,Jul-17,7/23/2017,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,8,4,0.7,-6.1248
3919,US-2017-142573,July,Jul-17,7/23/2017,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,312,3,0.2,-42.8967
3920,US-2015-148817,December,Dec-15,12/7/2015,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Chesapeake,Virginia,23320,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",62,4,0,16.6536
3921,US-2015-148817,December,Dec-15,12/7/2015,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Chesapeake,Virginia,23320,South,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",64,4,0,30.7008
3922,CA-2016-110044,June,Jun-16,7/2/2016,Second Class,RF-19735,Roland Fjeld,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,360,3,0.2,35.9976
3923,CA-2017-146920,August,Aug-17,9/1/2017,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25,6,0.2,7.92
3924,CA-2017-146920,August,Aug-17,9/1/2017,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),27,5,0.2,9.352
3925,CA-2014-103940,September,Sep-14,9/21/2014,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,30,2,0,1.2112
3926,CA-2014-103940,September,Sep-14,9/21/2014,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,58,3,0,16.2204
3927,CA-2014-103940,September,Sep-14,9/21/2014,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35,2,0,13.4292
3928,CA-2014-103940,September,Sep-14,9/21/2014,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137,5,0.2,46.3185
3929,CA-2016-162082,March,Mar-16,3/17/2016,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,78550,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",241,5,0.32,-14.196
3930,CA-2016-162082,March,Mar-16,3/17/2016,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,78550,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,5,1,0.2,1.8792
3931,CA-2016-162082,March,Mar-16,3/17/2016,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,78550,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",146,7,0.2,16.3737
3932,CA-2016-132094,August,Aug-16,9/2/2016,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",5,3,0.2,1.6416
3933,CA-2016-132094,August,Aug-16,9/2/2016,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,48,2,0.2,13.1956
3934,CA-2017-123001,September,Sep-17,9/8/2017,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309,West,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",9,5,0,2.726
3935,CA-2017-123001,September,Sep-17,9/8/2017,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309,West,OFF-LA-10004544,Office Supplies,Labels,Avery 505,74,5,0,37
